emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31
0.0019054394,-0.19476226,0.3381284,-0.007051248,0.14077255,-0.38756195,0.053114116,-0.040661782,-0.040216587,-0.22323123,-0.098377764,0.04220897,0.19603142,0.048350178,0.17024978,-0.049235538,-0.15011239,-0.11971978,-0.20759551,-0.123951435,0.067304,0.18309137,-0.26392215,-0.15107922,-0.049169645,-0.13667382,0.0985927,-0.3611282,-0.0836017,-0.15304258,0.40077555,-0.13253237
0.057922326,-0.10374375,0.1657149,-0.053052187,0.04267566,-0.15609525,0.018307164,0.1366683,0.11003914,-0.18796243,-0.13167912,-0.14375357,0.017929256,-0.043894753,0.09752338,-0.05832564,-0.11183979,-0.19958349,-0.009823628,0.007659942,0.13495804,0.022347484,-0.08994421,-0.03125128,-0.0574013,0.002833232,0.042085487,-0.0438803,0.12188482,0.04709168,-0.029307753,-0.06461145
0.11318726,0.02198786,0.026722051,0.08264178,-0.04381299,-0.23112772,-0.05351554,0.08832775,0.16702753,-0.375992,-0.24144325,-0.32206506,0.040014334,-0.25450507,0.0034941107,-0.14550422,-0.10602526,-0.20527935,-0.14108996,-0.054516293,0.08437183,-0.013194606,-0.242322,0.09700544,0.19377191,0.083258316,0.25239444,-0.04634475,0.12643528,0.050014332,0.11509656,0.070077874
-0.09878373,-0.083441466,0.1640303,-0.04324364,0.17842631,-0.24019012,0.0068994313,0.08781185,0.0141768325,-0.37498486,-0.08061953,-0.008216202,0.16303603,0.20818627,0.06162625,-0.0036036372,-0.091289744,-0.08483342,-0.1502236,0.07457938,0.16579479,-0.04250731,-0.15010051,-0.25183663,0.03380145,-0.13935935,-0.12626712,-0.14757225,0.01826685,-0.15563071,0.25053403,0.04601101
0.086772606,-0.25545192,0.33392423,0.06917515,0.2676945,-0.6267344,0.008819252,-0.0858064,0.11477807,-0.15368862,-0.11622611,-0.394445,0.21157733,-0.035037518,-0.19374877,-0.13481665,-0.40366906,-0.33422816,-0.3290791,0.06769373,-0.1735114,0.15452218,-0.1486195,-0.12200284,0.011110976,-0.3168987,0.01608865,-0.23142132,0.120894186,-0.1853715,0.28554365,0.026124638
0.10560518,0.093987286,0.17115512,0.1462073,-0.057738192,-0.54278857,0.11819945,0.044850715,0.24101314,-0.1803903,0.044265777,-0.11274978,-0.0066457093,-0.11634023,0.067204915,-0.30534515,-0.329045,-0.1559797,-0.30464095,-0.23951688,0.20292394,-0.15749228,-0.35247958,-0.060800303,-0.06484106,0.011607503,0.05383745,0.031041749,-0.1159344,0.118919946,0.34501028,-0.027151693
0.034965504,0.10247663,0.27833134,0.031804115,0.016723448,-0.3730681,0.12474656,-0.05844047,0.14044708,-0.16839132,-0.14615856,-0.11628368,0.09803963,-0.011374071,-0.00064091524,-0.22005586,-0.1944447,-0.14036849,-0.1614105,0.017027944,0.23269379,-0.038311623,-0.25912195,-0.065359235,-0.0235309,-0.17214265,0.023308523,0.052813396,-0.059083074,0.06046892,0.23866282,-0.06250149
0.0823453,-0.28329387,0.4066797,0.13005753,0.32151514,-0.45416063,0.1134973,-0.16396448,0.041243773,-0.23511532,-0.012765475,-0.19218682,0.18149838,-0.023030385,-0.038873583,-0.1281383,-0.27872035,-0.2786801,-0.35788482,-0.10116178,-0.08365995,0.15425871,-0.13333295,-0.13709474,-0.025394954,-0.31058228,0.011372857,-0.27069336,0.009707836,-0.18075186,0.26408112,0.113053285
-0.17047876,-0.17770919,0.105398044,0.13266113,0.07408495,-0.35404602,-0.0068185776,-0.1218482,0.083975494,-0.2501993,-0.034149557,-0.058853365,0.16257152,0.0580447,0.18981194,0.10221892,-0.08216013,-0.0062333327,-0.15738124,-0.068205446,0.052537583,0.07588366,-0.09589824,-0.08351536,0.011984274,0.005900343,0.07065889,-0.12558976,-0.04030221,-0.28559348,0.18956345,-0.059892774
0.08812637,-0.19833224,0.20415641,0.032352377,-0.01474498,-0.4024701,0.055717796,-0.1395748,0.060506124,-0.3684545,-0.096747324,0.04549674,0.0346289,0.03889466,0.07982804,0.0042116195,-0.21310753,-0.20194596,-0.25456706,0.022658288,0.06241536,0.0901326,-0.17218265,-0.059684966,0.08076193,-0.1643828,-0.076240815,-0.13117677,-0.0526428,-0.16673839,0.14949042,0.07778458
0.10432866,-0.079808205,0.0036614109,-0.06077261,-0.00021851622,-0.20241734,0.08797172,0.14715213,0.0668487,-0.21761188,0.053329367,-0.06711296,0.06457898,-0.08640565,0.019720756,-0.1874576,-0.16844927,-0.03894554,-0.007602904,0.0606647,0.012391686,0.041919723,0.07166959,-0.067676544,0.01068485,0.083715215,0.0571773,-0.029649045,-0.032307535,0.028611414,0.14538433,-0.10088177
0.12857375,-0.13706964,-0.14395452,-0.007855244,-0.01849505,-0.28761277,-0.03115137,0.12978457,0.10509394,-0.35963398,0.05194357,-0.14922921,0.10961957,-0.25166,-0.054633748,-0.36482096,-0.22851375,-0.07848799,0.03905849,0.05710095,0.04750223,-0.049901955,0.025340948,-0.058738925,-0.058651354,0.31872678,0.15195456,-0.23483045,-0.036634013,0.04663679,0.24165088,-0.1607052
0.09875214,-0.049865946,0.05507247,0.07113616,0.12619388,-0.63127565,-0.26388365,-0.13463444,0.26666895,-0.3400557,-0.1689853,-0.106368646,0.084864676,0.021646187,-0.12191227,-0.13918166,-0.39990944,-0.24532521,-0.17413378,0.12521338,0.06076819,0.1637415,0.002002513,-0.0502583,0.03684412,-0.08577196,0.17015475,-0.20407014,0.10542889,-0.27252856,0.12604731,-0.31427303
0.108427465,-0.041984845,0.05293513,-0.13192846,-0.14343576,-0.27220723,0.07287916,0.1293212,0.17955709,-0.16311224,0.0619791,-0.024140252,0.16992106,-0.16823916,0.017139973,-0.22801465,-0.15260684,-0.05080256,-0.10795654,0.020240575,0.085821584,0.0667803,0.051206753,-0.10926218,0.042798374,0.11651141,0.09513657,0.07038775,-0.115537174,0.10243188,0.14717041,-0.15406601
-0.02637627,0.0069345236,0.0326761,0.045298494,0.20797682,-0.6501063,0.1085017,0.05758533,0.2222239,-0.38571623,-0.14984444,-0.48616827,0.05872079,0.1099093,-0.04499727,0.06736699,-0.44085002,-0.47993603,-0.18348056,0.1749003,-0.012009062,0.0005864091,0.065647684,-0.3095681,-0.103743926,0.04839725,0.14255658,-0.33031636,0.00054425374,-0.1330313,0.23556232,0.15249944
-0.12545882,0.13001215,0.18425933,0.5385575,0.019414416,-0.56239736,-0.17429507,-0.13872136,0.22560814,-0.74921095,-0.2677108,-0.28465638,0.24126916,0.05544746,0.033655196,-0.06443882,-0.5329336,-0.20700692,-0.062136725,-0.34498942,-0.08159576,-0.1751057,-0.19735652,0.06125225,-0.0034684613,-0.2853258,0.48027128,-0.18759245,0.038039014,-0.48042458,0.341887,-0.009476945
-0.003797844,-0.082038626,0.20176981,0.031760857,0.06294142,-0.42037088,0.061196566,-0.04885706,-0.0772453,-0.3459445,-0.034206793,-0.22072694,0.0040783957,0.23235258,-0.003978513,-0.13865986,-0.30772564,-0.25750533,-0.26728565,0.05972495,0.31156775,0.17299378,0.01784417,-0.33575583,-0.02142597,-0.09143744,-0.13053128,-0.07644882,0.15623404,-0.11208592,0.18269004,0.04709447
0.15819395,0.0003960356,-0.027016882,0.045329787,-0.075938866,-0.19653895,0.25040963,-0.16037449,0.3473335,-0.21190226,-0.042131767,-0.1262953,0.04993003,-0.2546208,0.10392818,-0.14036351,-0.23790835,-0.19738552,-0.24597874,0.109247625,0.076281644,0.018021457,0.023675118,-0.113208026,-0.007017918,-0.0037620394,0.0058285147,-0.14026245,-0.11371074,0.035882328,0.27964914,-0.0049156416
0.02791358,-0.10438601,0.18448693,0.10096547,0.13332734,-0.2672427,0.033091858,0.027748238,0.105063036,-0.23847371,-0.0076899305,-0.053120244,0.043106865,0.029966697,-0.10404581,-0.19930845,-0.25809073,-0.09085655,-0.097838864,0.06261449,0.1333421,0.13717441,-0.14713089,-0.00090312585,0.12322599,-0.09537983,-0.13138908,-0.14326741,0.11057371,-0.063584015,0.27626267,0.14859846
-0.2337084,0.06450577,0.13125296,0.21845274,0.25337863,-0.27944556,-0.19262995,-0.05675784,0.21530631,-0.59159744,0.032978516,-0.20374268,0.08704108,0.11605592,-0.10418372,-0.24390869,-0.2043861,-0.2931863,-0.193991,0.061350018,0.3117236,0.050655894,-0.20643118,-0.16969165,0.046696365,-0.46476182,-0.051263057,-0.28699476,0.13136321,-0.14285526,0.12786968,-0.016894594
-0.012482524,0.008294929,-0.13026269,0.055195473,0.010131128,-0.40746152,-0.23970115,0.36968994,-0.012037105,-0.40974915,-0.003837593,-0.4735434,0.17106809,0.10124144,0.13624412,-0.18138161,-0.24632241,-0.21447945,-0.040752452,0.1239159,-0.014038898,-0.09696716,0.09699306,0.12612298,-0.06412654,0.15507545,0.2587789,-0.11627136,-0.17901,0.18205154,0.16089776,-0.04923906
0.19104493,-0.028703421,0.265077,0.11398405,0.25761366,-0.51364136,0.13648492,-0.14549856,0.45322108,-0.19787154,0.026838556,-0.28793597,0.23649141,-0.28478962,0.10262605,-0.28392506,-0.006998658,-0.025472883,-0.120171934,0.09234645,0.21887471,-0.09769839,0.021374231,-0.19548234,0.13640302,-0.027645042,0.087171644,-0.017824616,-0.2611928,0.23045096,-0.011473924,0.09402596
0.03515902,-0.039117947,0.10151111,0.059226602,0.16191833,-0.26258987,-0.059769884,0.057750266,0.056362644,-0.16179508,-0.18731491,-0.015536403,0.018080382,0.0021987483,0.15433358,-0.103489116,-0.061478734,-0.096976824,-0.051321927,-0.028182954,0.06870861,0.12946852,-0.0077563496,-0.14291973,-0.03006649,-0.19801044,-0.005852299,-0.14233142,0.040616646,-0.19517551,0.07954091,-0.05326905
0.041892506,-0.20492479,0.2259565,-0.059078358,0.10341531,-0.2518118,-0.19638383,0.07888729,0.06294138,-0.32186812,-0.061335005,0.11807594,0.17193338,0.083518945,-0.09742567,-0.0735727,-0.08792682,-0.05466061,-0.017417382,0.0825686,0.17225303,-0.10856073,-0.07683894,-0.15419778,0.19614367,-0.08381584,0.061761476,-0.32353184,-0.08271575,0.0064483965,0.117624946,0.08524051
0.04846438,-0.062394023,0.1901423,0.102707446,0.12106082,-0.42524648,-0.15770447,-0.19909613,0.06945245,-0.4260893,-0.036164142,-0.15940613,0.06740101,0.11204602,-0.062210754,-0.19463706,-0.51594096,-0.28030202,-0.21228927,0.054922875,0.3151581,0.19710177,-0.03155417,-0.08194998,0.03720133,-0.15435573,-0.0800593,-0.20627102,0.14368631,-0.15581699,0.064871415,-0.27541608
-0.100137375,-0.29140127,0.2570953,0.080417454,-0.086149395,-0.21337864,0.17089452,-0.049613774,-0.0559237,-0.3575868,-0.0009791255,-0.026197905,-0.016004257,-0.012439162,0.12826173,0.052173987,-0.20815389,-0.028722012,-0.07162215,-0.039195403,0.062295403,0.09460851,-0.02483396,-0.13397178,0.04433047,0.16634005,0.36969632,-0.18279177,-0.06844775,0.10462311,0.21202579,-0.13480824
0.014727032,-0.21496987,0.20807901,-0.047040552,0.15595897,-0.39274403,0.012689002,-0.016637335,-0.035434164,-0.0517136,-0.033338256,-0.18184581,0.09259614,-0.15515006,-0.02986489,-0.24330497,-0.025367528,-0.10294403,-0.06270786,0.21753663,7.59121e-05,-0.13960066,0.05385852,-0.033505484,0.074039936,-0.021005105,0.010196205,-0.024720326,-0.120869115,0.09742521,0.16840899,0.046751957
0.0022020936,0.0032918788,0.046665132,0.042998206,0.3141315,-0.6300823,-0.022438675,0.28701538,0.43657303,-0.46432,-0.19303894,-0.11339506,0.21715406,0.25035378,0.16300099,-0.0148753375,-0.14347942,-0.08290923,-0.30902106,0.121172115,-0.02176328,-0.12763472,-2.090633e-05,-0.052054234,-0.052156657,-0.06692346,0.1481218,-0.22273688,0.01627827,-0.30944633,0.24662057,-0.24850246
0.107093915,0.379996,0.19091052,0.25921988,0.18399951,-0.67541915,0.15616718,0.044139333,0.5443555,-0.39277658,0.04561594,-0.13589303,0.19143476,-0.092912674,0.08376598,-0.112197414,-0.35257667,-0.13768905,-0.41088423,-0.15027723,0.18783206,-0.1391238,-0.32053912,-0.08129465,-0.0472177,-0.06306676,0.1536765,0.25298446,-0.023370676,-0.10085597,-0.036395505,0.14075378
0.077339426,-0.025977118,0.043654993,0.047669537,-0.00612819,-0.329938,0.16829683,0.008874923,-0.08635634,-0.3933148,0.06372696,-0.009483077,0.0035774335,0.3270116,0.061604206,-0.31780133,-0.32145202,-0.50854623,0.0019068439,0.029314574,0.31009603,-0.12205674,-0.13509834,-0.06741251,0.021862634,-0.034310747,0.11331436,-0.13230999,0.02951865,-0.1602613,0.07622865,0.24800879
0.05515884,-0.14544475,0.2798015,-0.104561634,0.080683574,-0.3369432,-0.011759311,0.01205535,0.008315474,-0.33064604,0.04601723,0.039741393,0.059023894,0.1824328,0.08748665,-0.06707317,-0.13846438,-0.022645673,-0.10895519,-0.00924734,0.20066512,-0.026035,-0.15762487,-0.088886425,0.010106377,-0.14517596,-0.0116513595,-0.14951988,-0.050847508,-0.05122955,0.3130657,0.13454768
0.1765315,-0.070950255,0.032158293,-0.039175794,0.053699322,-0.17664075,0.033706784,0.11468062,0.070067406,-0.11684415,0.018609554,-0.054979075,0.04258985,-0.04668501,0.07965565,-0.14712533,-0.15450759,-0.06562008,-0.028073598,0.06519316,-0.015727758,0.006176628,0.14405301,-0.063363984,0.021918852,0.083519,0.1110391,-0.052117534,-0.06572092,0.065602414,0.11001675,-0.05094911
0.034828372,-0.13023013,0.2980074,0.0006901035,0.13465327,-0.31742346,0.20283635,-0.08718906,0.06472781,-0.22711468,-0.0018230304,-0.09280248,0.23333687,0.17415705,-0.002719093,-0.079083145,-0.24023907,-0.31968677,-0.14008044,0.02812495,0.25452298,0.0026059677,-0.06753665,-0.2527245,0.023509689,-0.18691796,-0.17520022,-0.3143068,0.09670892,-0.13767016,0.4284787,0.0012680097
0.054167274,-0.055484205,0.1642044,0.31651312,0.009124093,-0.2977234,-0.30420244,-0.04404505,0.10489818,-0.5277882,-0.14334457,-0.30563962,0.18521139,0.24824038,0.05881419,-0.3266109,-0.29267097,-0.19695374,-0.016708013,-0.056048714,0.19961213,0.015370503,-0.42365873,-0.11709908,-0.06021697,-0.2929596,0.13299763,-0.02701512,0.13627958,-0.23626825,0.12038229,0.20707205
-0.03616432,0.010627542,0.093915045,0.066428736,0.059581492,-0.18378541,-0.02216284,0.022289112,0.0019017756,-0.23134336,-0.06621587,-0.088814504,0.006561119,0.12832983,0.17368543,-0.23746695,-0.19834466,-0.17295846,-0.018562967,0.052526586,0.23289493,0.009959854,-0.15338841,-0.079225354,-0.010553714,-0.082069784,0.18698217,-0.08800851,0.04526698,-0.016183596,0.09965949,-0.010973483
0.08489428,-0.16560172,0.16174407,0.06314476,0.055745184,-0.4629343,0.06788178,-0.10880597,0.15958545,-0.33315456,-0.1459626,-0.07200441,0.02855853,0.028076783,0.07036008,0.015606701,-0.2374632,-0.293894,-0.27476662,-0.009819344,0.047668576,0.09063855,-0.1625888,-0.083398014,0.082808435,-0.14512296,-0.020365879,-0.17863439,-0.07021476,-0.17037944,0.23191428,0.08975181
0.04975697,-0.15012142,0.25254366,-0.0012276005,0.041493744,-0.37582475,0.077933595,-0.016133454,0.15595655,-0.333443,-0.029134922,-0.16652231,0.14684825,-0.008549273,0.006024725,-0.022337645,-0.29528454,-0.13845983,-0.20525056,0.056413867,-0.02058154,0.0890033,-0.12379711,0.0063815974,0.2988135,-0.069767945,0.03124477,-0.23753504,0.02284874,-0.20972255,0.32349268,0.11642691
0.13486356,-0.08185678,0.072086476,-0.0067864163,0.22732288,-0.3745484,-0.18361405,-0.047687374,0.3397619,-0.33350062,-0.22347282,-0.04964621,0.07673285,0.037760027,-0.035698175,-0.2992823,-0.245138,0.0032414175,-0.078461245,-0.024360105,0.034261823,-0.14740433,-0.09020381,0.095604226,-0.08903288,-0.010440173,0.35232866,-0.0053164214,-0.045741633,-0.092756845,0.08413838,-0.20285717
0.3004382,-0.064062275,-0.25892526,0.20105018,0.037647463,-0.3382554,-0.20534123,0.45869368,-0.18122298,-0.34476542,0.14518726,-0.47500607,0.08481913,-0.13218838,0.064316094,-0.13947564,-0.3753742,-0.3785859,0.052946247,-0.07094878,0.04661806,0.005834285,0.04901097,-0.11588216,0.015844647,0.27926013,0.31729257,-0.2847122,-0.18124984,0.08144585,0.03809771,-0.047958143
0.14271605,-0.15629372,-0.09999119,-0.11369749,-0.14955026,-0.34672284,0.15982167,0.11880952,0.31714845,-0.44196844,0.04072147,-0.15339014,0.15054427,-0.118074805,-0.019442234,-0.33241093,-0.32527146,0.08409605,0.1407255,0.008607335,-0.071773484,0.08200524,0.12770808,0.023152934,0.091412395,0.061900023,0.13108315,-0.15642056,0.1355356,-0.018148482,0.22311316,-0.03789162
0.13892399,-0.02298557,-0.07855489,-0.0900694,0.09579325,-0.17983471,0.115000255,0.17097412,-0.0400331,-0.16921455,-0.15290564,-0.18384522,0.08877979,-0.124984294,0.09999881,-0.36104193,-0.30527574,-0.15654272,0.013326924,0.1693773,0.036726177,-0.10887378,0.031249356,0.05772621,-0.0666182,0.26199102,0.22512233,-0.04768066,-0.15987073,0.18948703,-0.0231442,-0.0020677932
0.020788286,0.024598312,-0.1569293,0.15328197,-0.00874808,-0.39647275,-0.19007313,0.36223722,0.14613673,-0.29305112,-0.09783714,-0.33377635,0.04075034,0.020851593,0.05567581,-0.13160685,-0.23214635,-0.21211419,-0.080913536,0.1588733,-0.02567371,0.05810684,0.110533796,-0.019509736,-0.08923031,0.08131586,0.050451614,-0.25233898,0.009769071,-0.035307005,0.21593657,0.065860145
0.14091699,-0.02201185,-0.12731397,0.07487178,0.10484578,-0.2658045,0.04592967,0.1724202,0.16586724,-0.23475581,-0.21905921,-0.25881946,-0.020641103,0.022014875,0.090149574,-0.30656582,-0.18965751,-0.17711939,-0.23124224,0.14720301,0.0055691376,-0.03620243,-0.037410893,-0.06395493,-0.055016935,0.09251922,-0.027449854,-0.14753784,-0.12958083,-0.023087963,0.079007,0.05235488
-0.044433814,-0.053353496,0.1962748,0.046456154,0.03698112,-0.22416317,0.02973564,-0.02455791,0.06587425,-0.25426033,-0.036031716,-0.10621126,0.14733589,0.11393362,0.12851688,-0.08766256,-0.19558434,-0.052042857,-0.16874267,-0.0075311773,0.13889222,0.031950857,-0.092686564,-0.098079965,-0.009766996,-0.05602266,0.040352903,-0.093134895,-0.021288957,-0.10332276,0.2650745,-0.026609883
-0.03835421,-0.101230875,0.12105057,-0.08733663,0.17548136,-0.28337955,-0.0008561909,0.024518603,0.02813372,-0.2504005,-0.13012293,-0.1658446,0.19963366,0.11695973,0.025418982,-0.01802636,-0.16443723,-0.097871736,-0.17221788,0.0044725314,0.035590194,-0.003919378,0.030461643,-0.1605438,-0.037750643,-0.05654022,0.20312193,-0.18003993,-0.051115606,-0.05686071,0.12878913,-0.0013479088
0.07762715,-0.22559854,0.33691093,0.10347876,0.27886268,-0.48528582,0.08499175,-0.009216895,0.061792888,-0.11979281,0.0012273788,0.011079969,0.013079371,-0.013528392,0.091996215,-0.1319842,-0.010720566,-0.1867423,-0.066517904,-0.16277424,0.024871161,0.055011537,-0.009422224,-0.102941364,0.042107876,-0.17375995,0.11755508,-0.24688308,-0.019857852,-0.17535363,0.15747838,0.11302879
0.11513021,-0.0765056,0.04090567,-0.05970061,0.06995662,-0.53609735,0.13024275,0.010458227,-0.07527565,-0.11555328,-0.16980518,-0.3308624,0.068284824,-0.11250447,-0.15967019,-0.04326431,-0.2363459,-0.23893678,0.002821494,0.21160921,-0.11566761,-0.09483163,0.10810311,-0.29525837,0.07972492,0.0067703053,0.23349713,-0.2247672,-0.029118858,-0.036340427,0.2990576,-0.091730304
0.016051494,-0.045750536,-0.108013675,-0.09789012,-0.1314601,-0.36908865,0.15752879,0.07994767,0.14677328,-0.49190557,-0.026703946,-0.29277337,0.04521667,-0.16424994,-0.06415021,-0.23010999,-0.30554718,0.0077434666,-0.00254827,0.07764289,-0.10705734,0.15200543,0.1003665,-0.02567003,0.059173994,0.029392682,0.2685323,-0.11444102,0.09983383,-0.126147,0.21207196,-0.010255955
-0.08592026,-0.1576686,-0.010802753,0.016402677,-0.08714894,-0.2354394,0.2003923,0.109153554,0.05491639,-0.3125464,-0.0028310493,-0.0854311,0.05004011,-0.058186047,0.070616886,-0.102269925,-0.32307875,0.081613496,0.13398841,0.026858993,-0.116966665,0.02568711,0.16654281,-0.1818949,-0.06280595,0.15098871,0.1695359,-0.11687011,0.10308878,0.15204751,0.0146084875,-0.20212129
0.14787793,0.076260105,0.2752602,0.005811535,-0.06642878,-0.4455991,0.18984105,-0.021346081,0.03524506,-0.094028026,-0.10725545,-0.20643356,0.03903265,-0.1668643,0.0076646823,-0.24100362,-0.29279077,-0.116838954,-0.1020214,-0.11195992,-0.022085667,-0.07629445,0.020502152,-0.16776437,0.10140142,-0.13739085,0.14077352,0.037462518,-0.19445813,0.19814777,0.3856473,-0.027175993
0.05364199,-0.14160562,0.15049736,-0.034942087,0.032127596,-0.3035638,-0.02306842,0.0530423,-0.0009879731,-0.24036199,-0.06750672,-0.015127879,0.010360181,0.062055394,0.06657546,-0.12668513,-0.20092474,-0.10217713,-0.060775436,0.014963362,0.13026345,0.09454484,-0.019624896,-0.040043116,0.015083477,-0.06725707,0.25408217,-0.09078714,-0.04459597,0.09676021,0.17910478,-0.20912811
-0.041235123,-0.21451789,0.2558797,-0.038718138,-0.045632094,-0.10821946,0.013964139,0.07858532,-0.008239804,-0.2249108,0.07831097,-0.007156861,0.0011221506,-0.23935694,0.027163602,-0.06559394,-0.24571776,-0.01616846,-0.05927555,0.15697254,0.018320471,0.101798095,0.19703697,-0.17161603,0.119049065,0.12006839,0.26752612,0.08967085,0.003501244,0.18106598,0.1980755,-0.26988703
-0.03459227,-0.07790487,0.21297307,0.09967129,0.13318618,-0.74285746,0.06527001,-0.032044735,0.29664516,-0.48615277,-0.14136457,0.10202866,0.2887095,0.10173293,0.038343344,0.040391147,-0.19924413,-0.2544418,-0.15011948,-0.27632245,0.15624373,-0.0032259077,-0.2507267,-0.20473343,-0.09231555,-0.14916965,0.13486448,-0.1285707,0.031075884,-0.21435297,0.25462574,-0.18410407
0.17516974,-0.042479873,0.0488676,0.07476764,0.37566513,-0.55448127,0.034863815,0.22454922,0.29155773,-0.3508467,-0.06717569,-0.28639317,0.14951603,0.10542376,0.003006164,-0.02464132,-0.22891855,-0.28350168,-0.31251508,0.12361488,-0.07931196,0.0029702373,0.017605662,0.088229805,-0.03818836,0.038154677,0.018357903,-0.18093121,-0.039883472,-0.25299603,0.14116251,-0.2642262
0.11670019,-0.026074506,0.24779387,0.13122427,0.24745867,-0.44606793,0.10230334,-0.08890559,-0.06008647,-0.1479039,-0.044079848,0.07070729,-0.07727329,-0.18768956,-0.06632158,-0.10970678,-0.170144,-0.16865924,-0.21923429,0.019167699,0.11067736,0.21256594,0.039267167,0.16607824,0.16122939,0.08860523,-0.0104076415,-0.32930812,0.19767353,-0.0032040179,0.14347222,-0.18175754
0.04759915,-0.050227728,0.02188481,-0.04955547,0.092247546,-0.25794274,0.064093366,0.31514472,0.13823017,-0.24201931,-0.15290128,-0.23344591,0.13391288,0.12832947,0.16580522,-0.16580135,-0.16401103,-0.009501822,-0.18096738,0.14985101,-0.08030825,-0.02078823,0.027391072,0.10780081,-0.08753528,0.0980505,0.055103075,-0.16197266,-0.11963495,-0.15208921,0.105349734,-0.08546899
0.075449795,-0.2967384,0.20622075,-0.19209422,0.32304624,-0.47286278,-0.030041486,-0.10562637,-0.053063974,-0.2778846,-0.09203657,-0.15925768,0.1819958,-0.043886863,-0.036530558,-0.0046438575,-0.3319553,-0.3061534,-0.16180183,-0.16151275,0.16832708,0.09866997,-0.09717415,-0.25643584,0.014189199,-0.024940357,0.079460755,-0.23650555,0.08240705,-0.1240095,0.28298837,-0.0041496977
0.10504326,-0.068724364,-0.006632246,0.0587385,0.09180591,-0.2748312,0.05674143,0.02223146,0.17270759,-0.21251594,0.045451716,-0.19666201,0.051000684,-0.11546406,0.001110794,-0.25066158,-0.1321533,-0.056397475,0.04801496,0.13305776,-0.002945222,-0.0622971,0.13239557,0.0006791316,0.023268312,0.106876895,0.07579279,-0.08800376,0.050183184,-0.032123275,0.26590544,-0.036119107
-0.121373385,0.019475892,0.19601813,0.13629988,0.0680598,-0.2736469,0.010515854,-0.013755012,0.13651489,-0.33259574,-0.046942048,-0.020101584,0.049172305,0.07821848,-0.032724626,-0.1907132,-0.3863925,-0.12847698,-0.1059055,-0.054201163,0.22029531,0.24254008,-0.0819134,0.03365466,0.24654543,-0.030580183,-0.00056722015,-0.15274231,0.051906843,-0.23470183,0.26029086,-0.114218906
0.035043705,-0.099057555,0.10594537,-0.10047223,0.07304625,-0.2342294,-0.01912301,0.045332152,0.117725395,-0.29664415,-0.0029253587,-0.007336322,0.08018724,-0.01031775,0.12640466,-0.022118412,-0.20353208,-0.09129092,-0.0011810586,0.15327239,0.105233505,-0.0063360147,-0.006849572,-0.056616195,-0.08310934,-0.025205614,-0.0057800226,-0.22887172,0.010206984,-0.15344317,0.16710201,0.037487432
0.03942477,-0.033272393,0.15614997,-0.0754266,0.0020142943,-0.3928742,-0.27175695,-0.2459724,-0.12930402,-0.3262389,-0.18688266,-0.23790264,0.2783424,-0.015595168,0.101665564,-0.18765557,-0.457364,-0.1900924,-0.1596925,-0.07367563,0.10981932,0.054387897,0.19254668,-0.03418064,0.06881663,0.08346613,0.18483916,-0.20505387,0.13284595,-0.013883868,0.30420417,-0.35141584
0.0635948,-0.142788,0.06670167,-0.08471418,0.13040686,-0.4670409,-0.1209304,0.11470561,0.11593604,-0.38071573,-0.012099087,0.079685874,0.10415332,-0.081050575,0.2005238,-0.00095864385,-0.20731474,0.0025216937,0.019374412,0.09572744,0.0038880631,0.07113126,-0.092962176,-0.11883127,0.015365586,0.0015827273,0.051647805,-0.23426074,-0.0030318834,-0.22901905,0.16640265,-0.034624748
0.13401422,-0.23796888,-0.15753086,-0.23005362,-0.022644408,-0.15346003,0.20944777,0.20655948,0.25331253,-0.46123067,-0.114301205,-0.09169649,0.15229909,-0.21700057,0.030625354,-0.47070608,-0.312959,0.1667581,0.044298485,0.15764104,-0.049719,0.02994629,0.041269,0.09275013,-0.023202535,0.29625767,0.088985056,-0.1220952,0.043069944,-0.06830126,0.21314844,-0.104840815
0.17968692,-0.123624034,0.13575193,-0.049258687,0.03741128,-0.2300996,0.054731406,0.074260965,-0.019173125,-0.16620114,-0.003657125,-0.103888065,0.018931214,-0.0411142,0.0684474,-0.12297066,-0.1818463,-0.020800171,-0.022305124,0.019655056,0.018988188,0.009181447,0.09853034,-0.12662573,0.0012038909,-0.023788318,0.13978498,-0.04579184,-0.06643001,0.019094825,0.15915164,-0.0034395177
-0.24412808,-0.07789552,0.18215163,-0.107932806,0.07879876,-0.59447527,0.28077376,-0.084076785,0.07321954,-0.34971222,-0.09074112,0.033755697,0.098747365,0.023391046,0.14347437,0.10915014,-0.33972672,0.040837605,-0.010216154,-0.16611907,-0.033497278,0.16587652,-0.018717784,-0.27197504,-0.13302079,0.008770658,0.19099137,-0.28154802,0.05203643,0.021376813,0.08282644,0.0065936334
