,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31
38499,-0.042756803,0.01086963,-0.03966297,-0.2016902,0.15942483,-0.15955526,-0.49053866,0.25575557,0.10733403,-0.2105004,0.70713264,0.15206951,-0.07672492,0.118277304,0.15633957,-0.3833924,0.19104005,-0.14629123,-0.22254297,0.056672867,0.108326726,-0.22893995,-0.24529853,-0.1842401,-0.043929435,0.49469903,0.19433236,0.10046868,-0.22531563,0.21504372,-0.31522188,-0.097855076
38600,-0.04495828,0.17097175,-0.2538652,0.1154397,0.13250633,-0.37591058,-0.13946818,0.57939744,-0.061064806,-0.3150604,0.09049788,-0.045655295,-0.08352354,0.07212261,-0.09765814,-0.29351678,-0.17070328,0.15618658,0.2874431,0.31903642,0.08270468,-0.3418909,-0.31244713,-0.24150996,-0.16251431,0.22820505,-0.38312823,0.5119422,-0.14271408,-0.21463925,-0.10702765,-0.19806549
38701,-0.056326613,-0.4359653,-0.10870559,0.015597425,0.07870974,-0.18770915,-0.27472055,0.5077741,-0.05537378,-0.30981314,0.29565895,0.277687,-0.16025884,0.22228037,0.12024362,-0.2308579,-0.12340167,0.21561785,0.3268131,0.27777898,0.0153633505,-0.2691069,-0.06870075,-0.07866445,-0.17440614,-0.017432217,-0.03712373,0.32741052,-0.1184462,-0.1696155,0.07243812,-0.2140301
38798,0.10240378,-0.13553524,-0.25700662,-0.05359043,-0.09694946,-0.06623499,0.29821184,0.09466352,-0.29639888,0.1096196,0.23816408,-0.05759643,-0.044036187,0.011413993,0.07698694,-0.039705038,-0.15866679,0.035670802,0.08961305,-0.17904933,0.3088165,-0.20834365,-0.34368643,0.25403932,-0.0705001,0.2484048,0.22784618,0.34936085,-0.04347612,0.13430735,-0.29720882,-0.1686178
38824,-0.09929645,-0.23323378,-0.018719189,-0.29908675,-0.12836109,-0.13300565,-0.08078994,0.06682056,-0.11409834,-0.11827381,0.17146578,0.14300421,0.12830055,0.045005944,0.110048994,-0.05347239,0.14208193,0.0443082,0.05523722,0.15196641,0.18198387,-0.15874235,0.10683494,0.26642188,-0.12082822,0.13943754,0.24219409,0.19809034,-0.028137762,-0.17173164,0.015171342,0.04267797
38886,0.19048563,0.070310265,-0.31314838,0.0027680397,0.061634608,-0.07331126,-0.19172616,0.43086436,0.023918495,-0.1097911,0.40430674,0.3040483,-0.19532126,0.08620758,-0.06709093,-0.016389772,-0.06577401,0.29133457,0.15228647,0.39793682,0.13046168,-0.4710135,-0.2727152,0.24127716,-0.3743052,0.29190242,0.12259004,0.44996354,0.07526315,-0.19025722,-0.05091065,-0.46391883
38992,-0.06470564,0.11396776,0.02341557,0.26661637,0.14940812,0.1913175,0.083725095,0.13322784,-0.12803659,0.4518946,0.057414774,0.053574275,-0.41901365,0.17552342,-0.09688832,-0.013958298,-0.062096715,-0.06696482,0.4640402,-0.14704028,-0.005212277,-0.099943265,-0.122501746,-0.06389932,0.21268144,-0.13899331,0.231888,0.33570233,-0.5256283,0.18355873,-0.04050733,-0.13833793
38994,0.13030784,-0.15804586,0.018364536,0.10758193,0.5459801,-0.16901997,-0.16417317,0.20742068,0.11159128,0.20259045,0.7113853,-0.06672952,-0.35915768,0.078700095,-0.19834286,-0.17063102,-0.2926353,0.3163744,0.28001085,-0.11667299,-0.0035798252,-0.41624027,-0.20354839,0.290916,-0.014568325,0.5304933,0.09805085,0.12553898,-0.13577807,0.1455509,-0.1478271,-0.19754423
39052,-0.111988455,-0.08300598,0.25673088,0.049803875,0.4212285,-0.077769436,-0.32621443,0.31644583,0.1752782,0.24567975,-0.21087159,-0.4885864,0.18198946,-0.40239984,0.28581265,-0.29594404,0.063589305,-0.30898476,0.2072193,-0.13097185,-0.12627271,-0.056742966,0.11967537,-0.15551291,-0.15100461,0.27797803,0.112823434,0.104486376,-0.0075642094,0.0013315827,0.45445794,-0.1372545
39183,0.044707417,-0.46552926,-0.45120928,-0.3905173,0.16425222,-0.11372791,-0.24196623,0.07094042,-0.037128195,-0.2425255,0.792106,0.07404272,0.0684083,0.18052886,0.10512078,-0.01284045,0.17979646,-0.26002133,0.091330856,-0.117638014,0.04668957,-0.10532479,-0.24330515,-0.12761116,-0.03934423,0.36529833,0.11433333,0.048588343,-0.26684403,0.1551342,-0.109808534,-0.211241
39231,0.1205827,-0.35950714,-0.3769645,0.300578,-0.01747322,-0.12391294,-0.040268622,0.23395935,-0.21902782,0.07740918,0.035450146,0.03124984,0.124699354,0.0053880713,0.12677723,-0.005409524,-0.027346883,0.0073421746,0.33008018,-0.13878378,0.21650198,-0.380314,-0.29048598,0.017180786,-0.11290775,0.005437486,0.23769492,0.24805018,0.03828142,0.25594217,-0.088233,-0.09410759
39234,-0.12773106,0.16995235,0.083937004,-0.06227505,0.017707631,0.03797063,0.44742,0.4932794,-0.3109632,-0.014815152,0.37859923,0.04139971,-0.148129,0.43292937,0.021974087,-0.08361429,0.10884088,-0.005015634,0.17594662,-0.12676267,0.03139676,-0.16800262,-0.17292239,0.535261,0.15715455,0.2220743,0.075571,0.44891548,-0.29002893,-0.13979068,-0.26014614,-0.054846212
39292,-0.28589165,0.22055858,0.58646154,-0.18870099,0.08653563,0.108086295,-0.46768215,0.36176234,-0.04609017,-0.19579533,0.37810707,0.057047628,-0.432364,0.07003853,0.019417167,-0.06936401,0.37545758,-0.2865011,0.33359608,0.1688937,0.21500383,-0.51810026,-0.0730272,0.39082953,0.17098133,0.5063659,-0.023701802,0.37804663,-0.7115326,0.18833047,-0.3317874,-0.033331677
39307,-0.07168633,-0.19747007,-0.2083474,-0.09837161,0.071057245,0.39054018,0.030498814,-0.035922408,-0.3359946,0.18352109,-0.10909776,0.17016727,-0.06364328,-0.024657302,0.23925224,-0.12670296,0.10343056,0.15923129,0.31190184,-0.21557763,0.21572375,-0.18403147,0.04548637,0.2244547,0.12920722,-0.081637815,0.010013722,0.21727775,-0.19146156,-0.07950166,-0.18731943,-0.23453544
39381,0.16220851,-0.553254,0.11209197,0.01753985,0.09544683,-0.31776282,-0.3905259,0.6055194,-0.28645995,-0.48204738,0.34172624,0.004487574,-0.50818276,0.28739223,0.065031335,-0.038332924,0.06316976,0.28710794,0.44138333,0.25520033,-0.44769174,-0.037822336,0.28396407,0.146853,-0.24331409,0.041537642,0.029895633,0.31377527,-0.21628442,-0.33563942,0.104566604,-0.10903217
39398,-0.009524584,0.08856453,0.3296451,0.20130518,0.20119706,-0.18521756,-0.31343493,0.33440575,-0.22406009,-0.19755058,0.114101045,-0.2636228,0.0055913273,-0.08356789,-0.036959976,-0.2735868,0.4086267,-0.21921298,-0.095305294,0.13760108,-0.12902118,-0.13074726,-0.03262245,0.4548847,0.32195294,0.5180604,-0.08917092,0.23114654,-0.25579363,0.22250205,0.062061884,0.3501756
39400,-0.22887695,-0.096679434,0.08555457,0.26421297,0.09616527,-0.23304266,0.28703415,0.09918615,-0.06921603,0.3297634,0.041039236,-0.06882316,-0.14770254,0.12205558,-0.024620801,0.046270695,0.24168114,0.077832624,0.123108745,-0.22094503,0.023507118,-0.12593146,-0.105968274,0.087484546,-0.12966233,0.03771873,-0.050716907,0.080376856,0.13712779,0.5362407,0.49112454,0.051605225
39414,0.12024934,-0.14425153,-0.2942076,0.004158616,0.048251692,-0.28864112,0.03454335,0.23617157,-0.020399354,0.01983814,0.37406272,-0.041127678,0.1358289,0.020606354,-0.063403636,-0.10234937,-0.12864774,-0.013678201,0.36314574,-0.105350845,0.091856524,-0.2727927,-0.40510377,-0.0020445436,-0.16557091,0.20783037,0.12384451,0.386011,-0.14656633,0.028919686,-0.14416851,-0.1378112
39419,0.32801238,-0.22467864,0.12103221,-0.17579402,0.20308328,-0.07670977,0.091888934,0.37679836,0.4364764,-0.11579879,0.4758386,-0.021184899,-0.6267856,0.21396008,-0.07319069,-0.12082129,0.029366836,0.14925455,0.18248719,0.018738016,-0.13427556,-0.39050952,-0.3872224,-0.021737285,-0.0944251,0.463036,-0.39224938,0.27167737,-0.23628208,-0.1269711,0.13107651,-0.0999064
39421,0.35770229,0.14311397,-0.13637917,0.3683505,0.1705584,0.098282665,0.20549756,0.18306121,-0.020081807,0.23157398,-0.17134124,-0.2731246,0.16424832,0.12668261,0.10804535,0.15031652,-0.2511378,-0.19000494,-0.05187601,-0.16713132,-0.02541928,-0.20866463,-0.23004295,0.16869411,0.069741204,0.116206296,-0.31445214,0.23962426,0.056464903,0.28565937,0.5512278,-0.1273401
39427,-0.1470289,-0.38593844,-0.028268099,0.31386557,0.0910136,-0.030849691,-0.17826742,0.16239038,0.4453169,0.03938125,-0.101425275,0.26822048,-0.14616056,0.20515743,-0.562142,-0.2999732,0.18339765,-0.19931914,0.4470855,-0.06472976,0.065726966,-0.5424034,-0.051121242,-0.29887035,-0.3012628,0.59364724,0.004769385,0.13014068,0.03091301,-0.26263675,0.24252325,0.08515992
39435,-0.07632092,-0.33617458,0.036794133,0.15271279,0.18797678,0.14404453,0.12643948,-0.15902434,-0.45490813,0.22259092,-0.119967155,-0.3633315,-0.28482473,-0.24962528,0.072533704,-0.046142828,-0.10979511,-0.0045280457,-0.07595955,-0.17101716,0.2988485,-0.12596434,0.021598369,0.06657623,-0.0067509664,-0.094715014,0.00049979985,0.16032112,-0.2632547,0.25836417,0.36351207,-0.0077452697
39441,0.107112855,0.065751925,-0.22080421,-0.02011326,0.4299574,0.21674898,-0.09049963,0.6749046,-0.10243394,-0.22109145,-0.07699908,0.3270399,0.13967876,-0.19770247,0.019300222,-0.086138345,-0.09442353,-0.00970538,0.20531832,0.0461175,0.014326781,-0.59793085,-0.10511831,-0.16974217,0.22654605,-0.1882695,-0.17985046,0.40328974,-0.13378182,0.21359898,-0.20261653,-0.06183399
39444,-0.03937231,-0.113971174,-0.2671997,0.25182772,0.10311021,-0.30295014,-0.12860113,0.6534553,-0.20607013,-0.005579531,0.21253197,0.40720883,-0.06316966,-0.033425145,-0.12909144,-0.15508467,-0.23488533,0.16490957,0.18744892,0.2404343,0.086713195,-0.24093097,-0.34860545,0.016856164,-0.22294275,0.24483909,-0.055999085,0.3797279,-0.052881032,-0.20311515,-0.03672093,-0.6119023
39446,-0.034737796,-0.35508752,0.24991466,0.28711072,0.33931622,-0.182291,0.10243058,0.37300533,-0.050674263,0.39581034,0.2685482,0.04768205,-0.42440182,0.2804704,-0.2611302,0.31708637,0.18612999,-0.29192019,-0.17485814,-0.29153228,-0.42433077,-0.015823275,0.16955432,-0.07911003,-0.10201793,0.30282775,0.07541805,0.14930545,0.02566871,0.22989681,0.28533995,-0.07687587
39449,0.24701786,-0.088811755,-0.22191176,0.06504573,-0.030801214,-0.061822563,0.16686247,0.13753434,-0.04746583,0.24582103,0.23924187,-0.23326048,0.08854726,-0.062157072,-0.07696815,-0.08307589,-0.11865801,-0.078465916,0.08877171,-0.098347485,0.16546181,-0.31960133,-0.4142331,0.23044941,-0.03489668,0.020516992,0.28325725,0.16569787,-0.07011235,0.14370286,-0.15785895,0.010801468
39715,0.19605404,0.11163429,-0.0375929,0.40731263,0.20056462,0.145044,0.10811703,0.040965956,0.029589374,0.11779704,0.104792535,-0.25046676,-0.006532997,0.012013946,0.05548028,0.28391564,-0.31302476,-0.058670156,-0.049251445,-0.31003556,0.05101882,-0.10811,-0.19232155,0.067447625,0.0020682875,0.08015863,-0.1385386,0.3101732,0.09166041,0.2584726,0.509501,-0.18537897
39869,-0.08257436,-0.11619408,0.25623566,0.14921945,0.1229534,-0.07163115,-0.35864788,0.3006092,0.1600508,-0.26095492,0.2819543,-0.016102985,-0.26448646,0.16460647,-0.1719718,-0.40277916,0.26362675,0.009238295,0.24145256,0.05783353,-0.08747882,-0.33203563,-0.197534,0.044565685,0.1579426,0.25323573,0.09321688,0.2517638,0.045908973,-0.12041667,0.014469475,-0.17826338
39886,0.10003153,-0.14999795,-0.084082015,-0.013777807,0.13848567,-0.19774869,-0.24827588,0.5030732,-0.024774462,-0.0025899708,0.6352483,0.13113438,-0.12832364,-0.081675895,-0.003255576,-0.15449785,-0.11392084,0.04459791,0.18345813,0.18121913,-0.0073535442,-0.44403815,-0.09994119,0.0470881,-0.23019953,0.08090161,0.29863656,0.37590498,0.14259157,-0.12418618,0.04386352,-0.22942118
40010,0.087284476,-0.05292522,-0.01691756,-0.31082603,0.100725666,-0.09252196,-0.25746435,0.020375855,0.009281345,-0.28825188,0.24408661,0.2699324,0.2528325,0.023985872,0.07133123,0.02819807,-0.09544538,-0.13923045,0.13226615,-0.03612856,0.024664536,-0.3187917,-0.19172123,0.07100551,-0.1143519,0.14396653,-0.07780487,0.42634153,-0.16214612,0.04147698,0.40383947,0.022200763
40148,0.15129448,-0.13059324,0.14380358,0.18778925,0.12625813,-0.07603919,-0.27031764,0.089557774,0.015814342,0.2871593,0.011258185,-0.013188149,-0.33616123,0.06982549,-0.23806977,-0.3113979,0.10718713,-0.004431933,0.26835874,0.07735166,-0.009542316,-0.40913257,-0.15955362,-0.25064787,0.06011231,0.02590289,0.15255004,0.23726547,-0.28803092,-0.15460609,0.18487534,0.030956917
40278,-0.34550387,-0.14074506,0.072460696,0.09979817,-0.25362712,-0.15386261,-0.2844543,0.17595224,-0.36192837,-0.17398822,0.49542418,-0.17438993,-0.07205373,0.11434165,-0.2035118,0.050436467,0.3157287,-0.12083364,0.11086351,0.18602361,-0.2155591,-0.04282282,0.16374633,0.489829,0.041011225,0.5832369,-0.28840107,0.56255764,-0.33274257,-0.081362605,0.06757286,-0.27242562
40339,0.025225028,-0.22208914,-0.0073879063,-0.109153345,0.23176181,0.26262024,0.104608625,-0.1777105,-0.4741145,0.13510326,-0.5670856,0.022616692,0.15213168,-0.18535356,0.13175282,0.08798054,0.2714738,0.07603728,0.13098435,-0.37556243,-0.23500071,-0.13179895,-0.22210157,0.11334542,0.04921413,-0.10551246,0.31078202,0.26807457,-0.054227613,-0.10808616,0.32246187,-0.3610319
40412,-0.036725163,-0.15598787,-0.037729472,0.06341173,0.08749764,-0.12212716,-0.19712836,0.24246764,-0.032673452,-0.20768441,0.20006879,0.06696172,-0.2004315,0.31008607,-0.056518853,0.08176481,-0.06573091,0.27560106,0.039474413,-0.0030685067,-0.3996357,-0.2722745,0.20457032,0.022529565,0.0593047,0.01508157,0.08977692,0.33159336,-0.19183284,-0.41188157,0.03337466,-0.29428318
40414,-0.5333336,-0.13970327,0.06669244,-0.19690162,0.024328306,-0.18328083,-0.12608844,0.07928809,-0.30141804,-0.056203842,0.16246657,-0.21442586,0.29865596,0.27580297,0.23001698,-0.33051464,0.1760104,-0.091744214,0.29418853,0.12719668,-0.059971437,-0.52149177,0.19468452,0.7058537,0.41669816,0.47016534,-0.022209696,0.39470524,-0.352243,-0.18775925,-0.045225635,0.105848104
40491,0.07204167,-0.09650412,-0.05528576,-0.16458683,0.16810247,-0.42000666,-0.15916559,0.3079334,0.14736457,-0.34110278,0.15438804,0.1523753,0.12551185,0.105324164,-0.141114,-0.16998385,-0.15240283,0.10443216,0.1525855,0.29053473,-0.17611085,-0.43774027,-0.03622601,-0.04881499,-0.2096045,0.19552517,0.1246125,0.2192769,-0.056841813,-0.110441506,0.18633172,-0.18636292
40574,-0.0088238865,-0.07734522,-0.0078380145,0.21809325,0.15796316,0.13165541,0.06748623,0.48358455,-0.111058414,0.17170843,0.08418789,0.16407561,-0.05355774,0.08317123,0.064823,-0.01838798,0.11269953,-0.028446518,0.20810524,0.0045081973,0.033654362,-0.5014311,-0.06285926,-0.117989846,0.25647837,-0.32755515,-0.2234028,0.30511862,-0.24113931,0.27360225,-0.012736276,-0.028606443
40581,0.38664043,0.1319555,-0.14339586,0.26537514,0.02598328,0.15578026,0.19580036,0.059502248,-0.2657476,0.14944276,-0.1430776,-0.16510892,0.23350857,0.05669333,0.09916639,0.27437258,-0.35725483,-0.312079,0.08230872,-0.29593262,0.010337919,-0.3018416,-0.33772734,0.2080104,-0.11558664,0.117437825,-0.0658761,0.28939545,-0.030342646,0.21821779,0.24704634,-0.07759805
40583,0.12296054,-0.08097561,0.77319396,0.25830534,-0.17838949,-0.2078381,-0.28546816,0.34117556,0.053992093,-0.08094901,0.3018089,0.17354268,-0.6915171,-0.015500784,-0.23737687,-0.123154074,0.23078147,-0.039496414,0.47272635,0.16185926,0.20088851,-0.20316148,-0.045671597,0.37423742,0.042283278,0.46022522,0.07491737,0.5865973,-0.35481367,-0.10031647,-0.17484303,-0.5114875
40586,0.24217436,-0.04304851,-0.15021738,-0.03526763,0.102334246,-0.24588004,-0.46885288,0.34643823,0.071645826,-0.3075725,-0.10006693,0.13188,0.16641259,0.087547846,-0.08343417,-0.09460485,0.03262862,0.1290125,0.16813289,0.3204853,-0.13815455,-0.35403168,-0.14356275,-0.25312322,-0.15944967,0.3266815,0.011175327,0.06915042,-0.29141518,0.051940575,0.2639789,-0.16745847
40614,0.20880893,-0.14979678,0.1858784,0.21151346,0.12979978,-0.02521167,0.3730202,0.07816528,0.15318814,0.4053736,0.09580387,-0.06625073,-0.51140827,0.35570535,-0.006232403,-0.03143721,-0.009685457,-0.099673994,0.29069674,-0.15430619,-0.19489191,-0.2785112,-0.08863798,0.24068019,0.042582303,0.20411018,0.20858084,0.10926433,-0.20072933,0.04177939,0.056720212,-0.010853391
40617,-0.18854633,-0.08397862,0.040636603,-0.12072325,0.21591553,-0.3993721,0.117178984,0.20927732,0.17881848,0.18329328,0.021834336,-0.08782543,-0.2564607,0.23554932,0.06833158,0.15275067,0.073232815,0.01956752,-0.06355946,-0.13698605,-0.40870064,0.009633854,0.15559338,0.17921008,-0.17349035,0.19009593,0.01805897,0.18166639,-0.045840748,0.31576014,0.25980276,-0.07044522
40629,-0.09332405,-0.18511489,-0.20746532,-0.35393435,0.2900781,-0.13827477,0.081054255,-0.043742627,-0.4002053,-0.123972744,0.26717702,-0.52312386,-0.08632667,-0.09029553,-0.054311566,0.05876766,-0.2283436,0.08337479,0.18145211,-0.20584902,0.3834545,-0.34313682,-0.19331367,0.046482757,0.28412145,0.539622,0.25324774,0.3311118,-0.038316995,0.17971808,-0.34007132,0.27047795
40681,0.09897262,-0.03313782,0.25839794,0.34977254,0.050256208,-0.1278324,0.33889478,0.099730924,-0.12061272,0.2583626,0.052086465,0.004400192,-0.14558668,0.110442825,0.22082952,0.028430752,0.1507886,-0.014695998,0.023988038,-0.005548775,0.05758328,-0.20772932,0.02953347,-0.10620105,-0.02712699,-0.11042077,0.13960777,0.11680667,-0.30922747,0.044238497,0.055781633,-0.050180607
40697,-0.14854339,-0.150741,0.51038307,-0.01482901,0.7097795,0.03874126,-0.44920248,0.3515499,0.29132998,0.021233082,0.40495723,-0.42322117,0.20078808,-0.20804282,0.22057189,-0.25074726,-0.04675901,-0.114786506,0.45423377,-0.20010407,-0.046626627,-0.19256072,0.3700499,-0.09619628,-0.55975485,0.71811247,0.30705673,0.6487723,0.02178324,-0.38580877,0.21008694,-0.20372477
40723,-0.070267595,-0.062160388,-0.07515752,-0.08081664,0.09346079,-0.39651078,0.14677523,0.2845744,-0.027836636,0.065195456,0.08730347,-0.06852317,-0.28155392,0.31718466,-0.04787319,0.20478243,0.23808897,-0.1682541,0.026205704,0.024897814,-0.448408,-0.018795207,0.28068626,0.23671883,-0.022610039,0.09016517,-0.121395156,0.24786316,-0.1510554,0.12951776,0.22332013,0.052197352
40732,-0.30317932,-0.23425472,0.078624696,-0.32139522,0.12548116,-0.48680088,-0.070917904,0.22973706,-0.02274277,0.21615416,0.11717325,0.09803843,-0.2091159,0.33051014,-0.064058736,0.24660455,-0.015270852,-0.16750976,0.0185747,-0.0832046,-0.578902,-0.063655,0.18238774,0.20383397,-0.17263822,0.26198983,-0.032400057,0.30827427,-0.024362087,0.21827218,0.31959835,-0.08734859
40815,-0.3189022,-0.113764346,-0.013763219,-0.4196688,0.565908,0.31253386,0.21831638,-0.3259355,-0.4724797,0.060757533,-0.09047916,-0.18152493,-0.25969684,-0.56350434,0.35945505,0.37149644,-0.30901483,0.14080268,0.020846784,0.12318834,0.044010267,-0.32671335,-0.025213113,-0.19640201,-0.21860912,0.38289267,-0.11334777,0.8466306,0.13684644,-0.2575072,0.44406378,0.7316111
40817,0.15827289,0.113667004,-0.23241062,-0.07249455,0.017510874,0.08503397,-0.093260564,0.2108922,0.09792914,0.051879674,0.3248746,-0.04396747,-0.13376442,-0.24635212,0.012700863,-0.22039628,-0.14582407,-0.0055206567,0.2006818,0.06276971,-0.07851277,-0.12587014,-0.19143304,0.22709273,-0.299915,0.14371899,0.18578574,0.27357826,-0.3395007,0.07371378,-0.18334386,-0.16084123
40819,-0.24175361,-0.40365466,-0.36760983,-0.16836296,0.44457626,0.33464125,-0.123523526,0.8636328,-0.2893337,-0.06927365,0.31007355,0.3228543,-0.0015942901,0.1163338,0.08389622,0.371766,0.03351645,-0.25723237,0.4820819,0.1759088,0.16293451,-0.59398466,-0.19670087,-0.14534438,0.22369269,0.02171854,-0.22050871,0.4823789,-0.6368402,0.06056567,-0.60665447,-0.19481036
40826,0.027812395,-0.36474338,-0.19861533,-0.13379604,0.12594986,0.07905055,-0.16258264,0.28395453,0.018793685,-0.06389472,0.24266528,-0.031558584,0.03889972,-0.114348516,0.2853873,0.18075074,0.05350557,-0.15863132,-0.039442018,-0.030388331,-0.0016129166,-0.377042,-0.18333343,-0.37655216,0.19863492,0.051475994,0.28386927,0.32726443,-0.010424446,0.33889842,-0.16186662,-0.011944866
40851,-0.07635315,-0.3240167,0.05052325,-0.26334998,0.40354678,0.10909824,-0.104843535,-0.39442766,0.030070052,0.57919025,-0.20046094,-0.045614533,-0.060272753,-0.30073112,0.27860454,0.0017665289,0.25476608,-0.14170896,0.087266624,-0.30895817,-0.01586315,0.10162283,-0.1769932,-0.066691376,-0.122912005,0.14397064,-0.010241061,0.3490365,-0.12631014,-0.035881266,0.41838652,-0.16752538
40870,0.025844261,-0.48504388,-0.5223156,-0.3198822,0.042896304,0.12633672,-0.44468397,0.105858736,-0.11227666,-0.3591748,0.26281214,0.46031702,-0.06051,0.22154945,0.50309336,-0.13351367,0.009117216,-0.16100574,-0.12347932,0.29242164,0.33796784,-0.5229973,-0.2560242,-0.04209532,-0.10673551,0.28379178,-0.07865073,0.4367087,-0.14229143,-0.019670378,0.015085816,-0.13542494
40887,-0.024578042,-0.03257291,-0.27406377,0.17881896,0.042228732,-0.27668586,-0.09394467,0.19536673,0.0084170215,-0.104050204,0.23900709,0.28946483,-0.025182387,0.08509637,-0.06873974,0.030186854,-0.19846219,0.087525964,0.17208143,0.17770383,-0.13828048,-0.22946703,-0.21643962,0.009854719,-0.07919438,0.1075924,0.031653102,0.27894202,-0.04548929,-0.11698646,-0.040410638,-0.40833104
40946,0.11424682,0.0106444955,0.0270175,-0.057842217,0.18424189,-0.029149532,-0.12307398,0.32132322,-0.076606534,-0.036726877,0.09053737,-0.14835136,-0.012479102,0.011143245,-0.079072654,-0.19014414,-0.10338433,-0.10715587,0.07244769,0.13910952,-0.086327314,-0.21490003,-0.10424088,0.084324576,-0.0028996188,0.27376842,-0.094046004,0.15275806,-0.054622874,0.012146637,0.14752764,-0.10459817
40952,-0.05335185,-0.083811894,-0.12450758,0.015050381,0.066255525,0.08300917,0.08691876,0.099512994,-0.020898461,0.0014806241,0.14703418,0.115907684,-0.16727191,0.1398156,0.008760124,-0.26944187,0.19804338,0.27711162,0.27600142,0.24501541,0.32309505,-0.3398867,0.031258024,0.13880312,-0.096520595,0.19086204,-0.07118011,0.30801308,0.20445408,0.037765387,-0.111929104,-0.21527636
40955,-0.08722481,-0.27277106,-0.30570874,-0.055057645,0.17058565,-0.14240865,-0.15633541,0.24299195,-0.10819974,-0.372819,0.13147672,0.17029074,-0.034330044,0.08067192,0.17186877,-0.2604049,-0.028459482,0.15100048,-0.009781569,0.15852875,-0.08133121,-0.343745,-0.25141442,-0.14643398,0.034946304,0.31468302,-0.08121702,0.35098493,-0.276719,-0.25948238,-0.096069604,0.040303078
40959,0.42655295,-0.05901116,0.25542873,0.23483759,0.19947296,-0.31440115,0.00976342,0.50674355,-0.19548896,0.24214128,-0.075025104,0.04924321,-0.56803834,0.2580191,-0.16580334,-0.06290627,-0.14071932,0.42870712,0.26032722,0.20782211,-0.41025236,-0.15659115,-0.34861252,0.1396078,-0.33406776,0.14696997,0.046097804,0.046190344,-0.37905937,-0.10140117,0.13794234,-0.3199105
40962,0.13905568,-0.09882672,-0.09396503,0.114131644,0.04403153,0.121023305,0.25590292,-0.21477309,-0.2123868,0.21176669,-0.18167791,-0.0010553598,-0.17051224,-0.0065309294,0.08808569,0.051270876,0.11588779,0.035718627,-0.04494539,-0.19785053,0.16459556,-0.15533182,-0.26125783,0.244978,0.040744774,-0.0031529292,0.11483768,0.14430337,0.04052349,0.312438,0.118717484,-0.14479724
40966,-0.15803257,-0.08413548,-0.12347634,-0.06563192,0.1489201,-0.06748537,-0.055889808,0.27835223,-0.038472895,-0.050191373,0.2489623,-0.107209094,-0.09956744,0.024421826,-0.09862436,-0.043027103,-0.008289866,0.124376975,0.04508145,0.06699256,-0.006919816,-0.23616514,-0.08292093,-0.095965475,0.1443252,0.17132431,0.032769337,0.11264607,-0.24731493,0.06348948,-0.02056092,0.09025383
40973,-0.19961755,-0.20365195,0.27164954,0.045112986,0.09912049,-0.01844506,-0.16177978,0.057744414,-0.34659415,0.15316738,0.12618801,-0.4084331,-0.1922803,-0.03495483,0.2860263,-0.11819056,-0.2052835,0.29288417,-0.04159987,0.11696041,-0.082758814,0.13179713,0.34828296,0.2879998,0.09545298,-0.0848749,-0.078143105,0.30498758,-0.6293206,-0.14999825,0.0015296862,-0.06651648
40988,0.0928766,-0.1583089,0.10960607,-0.19750398,0.2158047,0.12779446,-0.14715713,0.12279389,-0.3505813,-0.45321038,0.06537637,-0.44914344,-0.16081469,-0.3288664,0.29818952,0.00034312904,0.005136788,0.2519788,0.44760266,0.11508661,-0.26465234,0.27386466,0.120444015,0.3231104,-0.18630466,-0.03716348,-0.06252973,0.05192949,-0.59255826,-0.21541154,-0.17115591,-0.205193
41014,0.16725783,-0.1662897,0.19357364,-0.33140498,0.01908773,-0.12537853,0.1869551,0.22407725,0.3825933,-0.22151099,0.13417359,-0.10725692,-0.32937664,0.21093419,-0.2036844,-0.035416253,0.0012191087,-0.028036285,0.12879416,0.2812156,-0.32556617,-0.43721724,0.31057608,0.052507155,-0.33412802,0.3435539,-0.11403086,-0.09809749,-0.30391446,0.033051997,0.11277462,0.038196992
41025,-0.1118664,0.03209808,0.056010846,-0.1477861,-0.007929258,-0.00071887136,-0.14460337,-0.033690087,0.0035105273,-0.021008685,0.22511959,-0.2062403,-0.20307103,0.030453201,-0.05535558,-0.08303757,-0.09692498,0.090335414,0.124736294,-0.005642727,0.19429302,-0.1971356,-0.1422291,-0.07683715,0.17432065,0.29361725,0.26881242,-0.053908177,-0.26966566,0.1151768,0.025016762,0.096954614
41226,-0.05022058,-0.15559639,0.094137385,-0.5096036,0.09159514,0.016384393,-0.112653285,-0.067304514,-0.29570398,-0.097411335,0.1675176,0.0813143,0.052611582,-0.0011636987,0.11719032,-0.0063635185,0.22484764,0.2829326,0.103847146,0.060180787,0.19834381,-0.086665995,-0.07098989,0.20946665,-0.08148304,0.21803278,-0.0815905,0.13146223,-0.027511496,0.062021613,-0.26644388,-0.27038234
